id,label
5104,"0,206"
5105,"169,199"
5106,"0,170"
5107,"199,200"
5108,"40,206"
5109,"200,206"
5110,"200,206"
5111,"0,405"
5112,"169,199"
5113,"44,206"
5114,"200,206"
5115,"8,206"
5116,"169,199"
5117,"0,179"
5118,"3,206"
5119,"3,206"
5120,"40,206"
5121,"10,145"
5122,"0,206"
5123,"199,200"
5124,"40,206"
5125,"40,67"
5126,"40,83"
5127,"169,199"
5128,"40,83"
5129,"0,8"
5130,"10,220"
5131,"40,206"
5132,"40,67"
5133,"10,220"
5134,"40,220"
5135,"0,206"
5136,"83,139"
5137,"0,206"
5138,"0,8"
5139,"0,409"
5140,"11,206"
5141,"40,206"
5142,"10,11"
5143,"8,206"
5144,"0,179"
5145,"3,206"
5146,"40,206"
5147,"0,10"
5148,"0,179"
5149,"200,206"
5150,"0,40"
5151,"3,4"
5152,"405,524"
5153,"199,206"
5154,"11,206"
5155,"10,11"
5156,"199,200"
5157,"169,199"
5158,"40,67"
5159,"40,67"
5160,"3,206"
5161,"0,40"
5162,"169,199"
5163,"10,220"
5164,"169,199"
5165,"0,206"
5166,"0,40"
5167,"200,206"
5168,"0,206"
5169,"10,11"
5170,"0,206"
5171,"0,8"
5172,"199,200"
5173,"10,45"
5174,"0,199"
5175,"0,206"
5176,"40,199"
5177,"169,199"
5178,"170,199"
5179,"10,11"
5180,"10,11"
5181,"40,170"
5182,"10,205"
5183,"40,67"
5184,"10,11"
5185,"40,67"
5186,"169,199"
5187,"40,67"
5188,"3,206"
5189,"10,11"
5190,"200,206"
5191,"170,199"
5192,"10,83"
5193,"40,45"
5194,"10,40"
5195,"10,40"
5196,"10,45"
5197,"0,206"
5198,"40,135"
5199,"0,206"
5200,"0,206"
5201,"0,200"
5202,"0,405"
5203,"40,67"
5204,"40,206"
5205,"40,337"
5206,"3,200"
5207,"0,206"
5208,"0,8"
5209,"0,200"
5210,"40,67"
5211,"0,40"
5212,"169,199"
5213,"40,67"
5214,"3,40"
5215,"10,145"
5216,"0,405"
5217,"40,170"
5218,"170,199"
5219,"11,45"
5220,"83,405"
5221,"40,206"
5222,"0,8"
5223,"0,40"
5224,"40,206"
5225,"40,145"
5226,"40,179"
5227,"10,40"
5228,"0,409"
5229,"10,11"
5230,"40,67"
5231,"0,346"
5232,"3,206"
5233,"40,200"
5234,"10,40"
5235,"10,40"
5236,"169,199"
5237,"8,206"
5238,"0,40"
5239,"169,199"
5240,"10,40"
5241,"10,40"
5242,"40,179"
5243,"10,220"
5244,"10,40"
5245,"0,206"
5246,"40,135"
5247,"3,206"
5248,"179,199"
5249,"0,40"
5250,"0,40"
5251,"40,206"
5252,"40,206"
5253,"0,40"
5254,"0,206"
5255,"0,346"
5256,"169,199"
5257,"83,405"
5258,"0,206"
5259,"0,8"
5260,"40,179"
5261,"0,40"
5262,"12,206"
5263,"8,206"
5264,"10,405"
5265,"0,206"
5266,"169,199"
5267,"199,524"
5268,"3,206"
5269,"199,200"
5270,"0,179"
5271,"0,405"
5272,"0,45"
5273,"199,206"
5274,"0,40"
5275,"179,405"
5276,"0,8,206"
5277,"0,405"
5278,"0,179"
5279,"0,206"
5280,"40,179"
5281,"11,45"
5282,"40,83"
5283,"40,67"
5284,"0,206"
5285,"200,206"
5286,"40,199"
5287,"199,200"
5288,"199,200"
5289,"40,206"
5290,"40,200"
5291,"199,206"
5292,"10,40"
5293,"0,179"
5294,"10,67"
5295,"170,199"
5296,"10,67"
5297,"0,40"
5298,"169,199"
5299,"10,220"
5300,"11,45"
5301,"40,206"
5302,"0,405"
5303,"10,40"
5304,"10,11"
5305,"0,206"
5306,"170,200"
5307,"40,67"
5308,"40,67"
5309,"10,11"
5310,"165,409"
5311,"10,11"
5312,"205,206"
5313,"0,40"
5314,"0,179"
5315,"10,11"
5316,"0,206"
5317,"199,200"
5318,"0,265"
5319,"40,169"
5320,"0,405"
5321,"40,206"
5322,"40,206"
5323,"0,8"
5324,"0,206"
5325,"10,40"
5326,"169,200"
5327,"0,199"
5328,"18,200"
5329,"0,206"
5330,"40,206"
5331,"83,405"
5332,"0,405"
5333,"3,206"
5334,"40,206"
5335,"0,206"
5336,"169,199"
5337,"8,206"
5338,"0,206"
5339,"40,67"
5340,"169,170"
5341,"169,199"
5342,"40,200"
5343,"0,199"
5344,"10,405"
5345,"8,206"
5346,"11,67"
5347,"40,169"
5348,"0,8"
5349,"0,206"
5350,"8,405"
5351,"169,200"
5352,"40,206"
5353,"0,40"
5354,"169,199"
5355,"206,405"
5356,"10,40"
5357,"0,206"
5358,"0,206"
5359,"40,405"
5360,"0,206"
5361,"200,206"
5362,"10,40"
5363,"3,206"
5364,"10,11"
5365,"3,206"
5366,"40,206"
5367,"199,206"
5368,"83,199"
5369,"200,206"
5370,"3,206"
5371,"10,206"
5372,"40,199"
5373,"0,206"
5374,"170,199"
5375,"0,206"
5376,"199,206"
5377,"0,337"
5378,"3,206"
5379,"170,199"
5380,"10,67"
5381,"40,206"
5382,"10,220"
5383,"0,409"
5384,"40,206"
5385,"0,409"
5386,"83,405"
5387,"10,206"
5388,"0,12"
5389,"0,206"
5390,"10,11"
5391,"10,40"
5392,"8,405"
5393,"169,199"
5394,"0,8"
5395,"10,67"
5396,"40,206"
5397,"0,498"
5398,"0,179"
5399,"179,199"
5400,"40,206"
5401,"170,199"
5402,"0,10"
5403,"40,135"
5404,"0,265"
5405,"40,206"
5406,"40,199"
5407,"0,179"
5408,"0,206"
5409,"40,200"
5410,"0,206"
5411,"8,405"
5412,"169,199"
5413,"0,206"
5414,"169,170,199"
5415,"0,405"
5416,"40,200"
5417,"40,206"
5418,"10,11"
5419,"10,40"
5420,"10,45"
5421,"0,40"
5422,"169,199"
5423,"3,206"
5424,"206,405"
5425,"0,206"
5426,"40,206"
5427,"0,11"
5428,"145,524"
5429,"10,220"
5430,"169,199"
5431,"4,206"
5432,"40,67"
5433,"10,11"
5434,"0,206"
5435,"40,524"
5436,"40,45"
5437,"0,206"
5438,"169,179"
5439,"40,405"
5440,"40,206"
5441,"0,206"
5442,"0,8"
5443,"0,8,206"
5444,"0,206"
5445,"0,40"
5446,"199,337"
5447,"83,200"
5448,"0,10"
5449,"8,206"
5450,"10,45"
5451,"169,199"
5452,"8,405"
5453,"199,200"
5454,"169,170,199"
5455,"40,205"
5456,"0,179"
5457,"169,199"
5458,"0,10"
5459,"18,200"
5460,"199,200"
5461,"11,45"
5462,"10,40"
5463,"170,200"
5464,"200,206"
5465,"0,405"
5466,"0,269"
5467,"169,199"
5468,"40,206"
5469,"0,8"
5470,"0,405"
5471,"199,405"
5472,"40,206"
5473,"0,409"
5474,"0,206"
5475,"40,199"
5476,"3,206"
5477,"10,11"
5478,"40,206"
5479,"199,405"
5480,"169,199"
5481,"8,405"
5482,"170,199"
5483,"0,8"
5484,"0,206"
5485,"0,199"
5486,"3,206"
5487,"169,199"
5488,"40,206"
5489,"8,405"
5490,"169,199"
5491,"169,199"
5492,"199,200"
5493,"10,11"
5494,"8,206"
5495,"0,206"
5496,"40,128"
5497,"0,8"
5498,"40,206"
5499,"10,40"
5500,"0,206"
5501,"0,40"
5502,"40,206"
5503,"405,524"
5504,"40,67"
5505,"40,206"
5506,"0,206"
5507,"0,206"
5508,"0,265"
5509,"40,220"
5510,"200,206"
5511,"199,200"
5512,"169,199"
5513,"199,200"
5514,"10,67"
5515,"10,11"
5516,"0,206"
5517,"10,11"
5518,"40,83"
5519,"199,200"
5520,"10,11"
5521,"40,67"
5522,"10,67"
5523,"3,200"
5524,"10,220"
5525,"0,206"
5526,"0,405"
5527,"40,206"
5528,"40,200"
5529,"10,11"
5530,"3,206"
5531,"0,11"
5532,"40,67"
5533,"169,170"
5534,"45,206"
5535,"0,397"
5536,"0,206"
5537,"0,206"
5538,"169,199"
5539,"10,11"
5540,"40,206"
5541,"11,205"
5542,"169,199"
5543,"169,170,199"
5544,"10,11"
5545,"169,199"
5546,"10,205"
5547,"199,200"
5548,"170,206"
5549,"10,11"
5550,"8,405"
5551,"169,199"
5552,"0,179"
5553,"169,199"
5554,"0,179"
5555,"11,45"
5556,"0,206"
5557,"0,40"
5558,"0,498"
5559,"40,206"
5560,"3,200"
5561,"3,200"
5562,"0,11"
5563,"10,220"
5564,"10,11"
5565,"0,206"
5566,"40,67"
5567,"199,337"
5568,"3,206"
5569,"169,199"
5570,"10,40"
5571,"11,45"
5572,"170,199"
5573,"200,206"
5574,"10,40"
5575,"0,40"
5576,"169,199"
5577,"0,498"
5578,"0,8"
5579,"10,67"
5580,"10,40"
5581,"0,405"
5582,"3,206"
5583,"206,405"
5584,"0,206"
5585,"0,206"
5586,"169,199"
5587,"0,40"
5588,"10,40"
5589,"40,200"
5590,"0,206"
5591,"10,40"
5592,"10,40"
5593,"40,67"
5594,"10,220"
5595,"40,179"
5596,"0,206"
5597,"8,405"
5598,"10,40"
5599,"179,199"
5600,"0,206"
5601,"10,40"
5602,"199,200"
5603,"40,67"
5604,"0,206"
5605,"10,11"
5606,"0,206"
5607,"0,206"
5608,"10,220"
5609,"11,205"
5610,"3,206"
5611,"0,269"
5612,"169,199"
5613,"199,200"
5614,"0,179"
5615,"8,206"
5616,"10,11"
5617,"0,409"
5618,"0,269"
5619,"3,206"
5620,"10,83"
5621,"10,220"
5622,"40,179"
5623,"0,265"
5624,"0,409"
5625,"0,40"
5626,"10,67"
5627,"169,199"
5628,"0,40"
5629,"0,206"
5630,"0,40"
5631,"0,206"
5632,"10,206"
5633,"169,199"
5634,"169,199"
5635,"0,206"
5636,"170,199"
5637,"0,40"
5638,"10,11"
5639,"169,199"
5640,"40,206"
5641,"0,409"
5642,"8,405"
5643,"10,40"
5644,"169,199"
5645,"0,179"
5646,"83,405"
5647,"10,40"
5648,"40,206"
5649,"11,45"
5650,"0,206"
5651,"8,405"
5652,"0,269"
5653,"40,67"
5654,"0,206"
5655,"0,269"
5656,"3,200"
5657,"199,206"
5658,"44,45"
5659,"0,206"
5660,"40,45"
5661,"10,11"
5662,"83,405"
5663,"40,67"
5664,"0,397"
5665,"0,265"
5666,"40,170"
5667,"10,40"
5668,"40,67"
5669,"405,524"
5670,"0,269"
5671,"40,405"
5672,"11,145"
5673,"0,40"
5674,"0,10"
5675,"3,200"
5676,"206,405"
5677,"179,405"
5678,"11,405"
5679,"169,200"
5680,"0,206"
5681,"83,405"
5682,"170,200"
5683,"10,67"
5684,"10,40"
5685,"8,206"
5686,"169,199"
5687,"10,11"
5688,"40,179"
5689,"0,297"
5690,"40,145"
5691,"40,67"
5692,"199,405"
5693,"0,40"
5694,"0,405"
5695,"40,67"
5696,"11,205"
5697,"3,206"
5698,"0,40"
5699,"10,40"
5700,"40,160"
5701,"8,405"
5702,"199,200"
5703,"0,10"
5704,"10,206"
5705,"199,200"
5706,"45,206"
5707,"40,83"
5708,"169,199"
5709,"40,206"
5710,"10,205"
5711,"0,405"
5712,"0,269"
5713,"10,67"
5714,"0,405"
5715,"169,199"
5716,"169,199"
5717,"0,206"
5718,"40,44"
5719,"10,205"
5720,"170,199"
5721,"199,200"
5722,"10,40"
5723,"0,206"
5724,"0,145"
5725,"3,200"
5726,"0,179"
5727,"3,206"
5728,"40,83"
5729,"10,11"
5730,"170,199"
5731,"0,179"
5732,"169,170,199"
5733,"0,206"
5734,"40,83"
5735,"44,45"
5736,"67,206"
5737,"0,405"
5738,"200,337"
5739,"10,206"
5740,"3,4"
5741,"169,199"
5742,"10,220"
5743,"3,206"
5744,"0,206"
5745,"3,200"
5746,"10,11"
5747,"8,405"
5748,"10,11"
5749,"10,11"
5750,"10,220"
5751,"40,67"
5752,"135,206"
5753,"40,83"
5754,"10,11"
5755,"10,11"
5756,"83,405"
5757,"40,206"
5758,"0,206"
5759,"179,199"
5760,"0,220"
5761,"40,206"
5762,"3,206"
5763,"10,145"
5764,"3,206"
5765,"3,200"
5766,"40,206"
5767,"135,206"
5768,"0,179"
5769,"169,199"
5770,"3,206"
5771,"0,179"
5772,"0,40"
5773,"10,11"
5774,"0,206"
5775,"11,45"
5776,"11,145"
5777,"3,182"
5778,"3,206"
5779,"0,206"
5780,"0,179"
5781,"3,206"
5782,"10,405"
5783,"40,206"
5784,"3,206"
5785,"40,200"
5786,"169,199"
5787,"10,67"
5788,"40,206"
5789,"40,405"
5790,"0,8"
5791,"10,206"
5792,"10,11"
5793,"40,206"
5794,"0,498"
5795,"169,199"
5796,"169,199"
5797,"67,405"
5798,"169,199"
5799,"0,40"
5800,"10,206"
5801,"11,40"
5802,"40,67"
5803,"10,11"
5804,"205,206"
5805,"0,179"
5806,"0,179"
5807,"311,337"
5808,"3,206"
5809,"40,199"
5810,"0,206"
5811,"40,206"
5812,"169,199"
5813,"170,200"
5814,"0,179"
5815,"0,405"
5816,"44,67"
5817,"10,40"
5818,"0,179"
5819,"169,199"
5820,"0,40"
5821,"0,8"
5822,"0,206"
5823,"11,205"
5824,"10,11"
5825,"11,45"
5826,"11,205"
5827,"3,200"
5828,"10,220"
5829,"11,205"
5830,"0,405"
5831,"3,206"
5832,"11,405"
5833,"40,206"
5834,"0,40"
5835,"0,405"
5836,"4,206"
5837,"10,220"
5838,"169,199"
5839,"8,206"
5840,"10,40"
5841,"8,206"
5842,"10,11"
5843,"169,199"
5844,"199,200"
5845,"0,40"
5846,"40,199"
5847,"40,206"
5848,"0,206"
5849,"8,405"
5850,"0,220"
5851,"40,67"
5852,"40,67"
5853,"8,206"
5854,"40,45"
5855,"0,40"
5856,"0,206"
5857,"40,206"
5858,"10,11"
5859,"0,179"
5860,"40,45"
5861,"67,145"
5862,"11,45"
5863,"3,206"
5864,"83,405"
5865,"8,405"
5866,"40,67"
5867,"10,67"
5868,"11,205"
5869,"0,206"
5870,"3,40"
5871,"169,199"
5872,"10,40"
5873,"11,12"
5874,"0,206"
5875,"0,40"
5876,"169,199"
5877,"8,206"
5878,"0,179"
5879,"11,45"
5880,"40,67"
5881,"8,206"
5882,"40,83"
5883,"169,199"
5884,"0,40"
5885,"0,179"
5886,"40,67"
5887,"0,206"
5888,"8,206"
5889,"40,67"
5890,"0,206"
5891,"40,200"
5892,"0,179"
5893,"40,200"
5894,"8,405"
5895,"0,265"
5896,"40,45"
5897,"4,206"
5898,"10,405"
5899,"205,206"
5900,"40,169"
5901,"199,259"
5902,"40,206"
5903,"11,45"
5904,"40,135"
5905,"3,200"
5906,"10,11"
5907,"40,206"
5908,"170,199"
5909,"8,206"
5910,"179,199"
5911,"8,206"
5912,"10,11"
5913,"40,83"
5914,"0,405"
5915,"0,206"
5916,"10,40"
5917,"0,206"
5918,"0,206"
5919,"200,206"
5920,"0,11"
5921,"0,206"
5922,"179,199"
5923,"0,205"
5924,"0,179"
5925,"0,337"
5926,"10,40"
5927,"199,200"
5928,"0,206"
5929,"3,4"
5930,"0,199"
5931,"10,11"
5932,"40,405"
5933,"40,83"
5934,"3,4"
5935,"169,199"
5936,"0,40"
5937,"10,40"
5938,"40,67"
5939,"40,135"
5940,"0,206"
5941,"10,524"
5942,"4,206"
5943,"10,40"
5944,"3,206"
5945,"40,206"
5946,"40,206"
5947,"0,206"
5948,"10,220"
5949,"0,8"
5950,"10,145"
5951,"0,40"
5952,"169,199"
5953,"3,206"
5954,"0,40"
5955,"40,199"
5956,"199,200"
5957,"3,200"
5958,"40,206"
5959,"199,405"
5960,"40,169"
5961,"8,206"
5962,"199,200"
5963,"0,8"
5964,"40,206"
5965,"0,11"
5966,"40,67"
5967,"8,206"
5968,"3,206"
5969,"10,40"
5970,"40,67"
5971,"170,199"
5972,"11,205"
5973,"0,8,206"
5974,"200,206"
5975,"40,206"
5976,"11,45"
5977,"0,40"
5978,"40,200"
5979,"10,524"
5980,"10,40"
5981,"0,206"
5982,"0,179"
5983,"10,206"
5984,"40,199"
5985,"3,206"
5986,"40,67"
5987,"179,199"
5988,"0,206"
5989,"199,200"
5990,"170,199"
5991,"0,179"
5992,"0,179"
5993,"10,220"
5994,"0,405"
5995,"67,145"
5996,"3,206"
5997,"0,206"
5998,"3,206"
5999,"10,40"
6000,"10,40"
6001,"3,200"
6002,"40,67"
6003,"0,179"
6004,"0,206"
6005,"40,206"
6006,"40,206"
6007,"199,200"
6008,"199,200"
6009,"199,200"
6010,"11,45"
6011,"0,206"
6012,"10,11"
6013,"0,10"
6014,"3,200"
6015,"0,40"
6016,"3,200"
6017,"199,524"
6018,"0,206"
6019,"0,206"
6020,"10,11"
6021,"0,409"
6022,"0,8"
6023,"199,200"
6024,"0,206"
6025,"11,45"
6026,"200,206"
6027,"0,206"
6028,"199,206"
6029,"40,206"
6030,"199,200"
6031,"11,40"
6032,"0,269"
6033,"10,40"
6034,"0,40"
6035,"199,206"
6036,"11,145"
6037,"40,206"
6038,"0,179"
6039,"3,206"
6040,"40,160"
6041,"10,40"
6042,"8,405"
6043,"169,199"
6044,"0,40"
6045,"40,206"
6046,"10,40"
6047,"10,11"
6048,"11,67"
6049,"40,206"
6050,"10,11"
6051,"10,11"
6052,"10,11"
6053,"40,206"
6054,"40,83"
6055,"11,45"
6056,"10,40"
6057,"0,397"
6058,"0,40"
6059,"0,405"
6060,"0,179"
6061,"40,206"
6062,"40,206"
6063,"40,206"
6064,"3,206"
6065,"11,205"
6066,"169,199"
6067,"40,206"
6068,"40,67"
6069,"0,8"
6070,"0,206"
6071,"3,206"
6072,"0,206"
6073,"8,405"
6074,"0,206"
6075,"8,206"
6076,"10,11"
6077,"0,179"
6078,"169,199"
6079,"11,205"
6080,"0,40"
6081,"0,206"
6082,"169,179"
6083,"169,179,199"
6084,"40,67"
6085,"40,206"
6086,"40,67"
6087,"40,206"
6088,"8,405"
6089,"11,45"
6090,"10,40"
6091,"10,11"
6092,"169,199"
6093,"0,206"
6094,"0,206"
6095,"0,405"
6096,"200,206"
6097,"0,206"
6098,"3,206"
6099,"10,40"
6100,"0,8"
6101,"10,40"
6102,"10,524"
6103,"0,265"
6104,"0,40"
6105,"0,405"
6106,"169,337"
6107,"10,83"
6108,"0,405"
6109,"3,206"
6110,"10,11"
6111,"40,67"
6112,"40,67"
6113,"40,199"
6114,"10,67"
6115,"8,206"
6116,"0,179"
6117,"0,40"
6118,"0,206"
6119,"10,11"
6120,"0,206"
6121,"10,67"
6122,"3,206"
6123,"11,40"
6124,"199,200"
6125,"0,179"
6126,"3,200"
6127,"199,200"
6128,"0,40"
6129,"10,67"
6130,"200,206"
6131,"10,11"
6132,"40,206"
6133,"0,179"
6134,"0,11"
6135,"3,200"
6136,"10,11"
6137,"3,206"
6138,"3,200"
6139,"0,405"
6140,"3,200"
6141,"11,44"
6142,"10,11"
6143,"10,11"
6144,"40,67"
6145,"40,206"
6146,"10,40"
6147,"40,179"
6148,"3,40"
6149,"11,205"
6150,"8,206"
6151,"8,405"
6152,"169,199"
6153,"170,199"
6154,"83,405"
6155,"10,40"
6156,"0,206"
6157,"0,405"
6158,"8,405"
6159,"40,206"
6160,"0,40"
6161,"3,40"
6162,"169,199"
6163,"169,199"
6164,"40,199"
6165,"0,10"
6166,"169,199"
6167,"10,67"
6168,"8,405"
6169,"3,200"
6170,"4,206"
6171,"8,405"
6172,"3,200"
6173,"40,206"
6174,"40,206"
6175,"169,199"
6176,"40,206"
6177,"10,205"
6178,"3,206"
6179,"199,524"
6180,"45,206"
6181,"10,220"
6182,"10,40"
6183,"0,206"
6184,"40,206"
6185,"3,206"
6186,"10,45"
6187,"0,40"
6188,"10,205"
6189,"206,405"
6190,"0,405"
6191,"40,206"
6192,"169,179,199"
6193,"10,40"
6194,"10,40"
6195,"40,67"
6196,"199,200"
6197,"3,206"
6198,"40,206"
6199,"10,11"
6200,"200,337"
6201,"8,206"
6202,"169,199"
6203,"205,206"
6204,"40,206"
6205,"0,40"
6206,"10,40"
6207,"40,83"
6208,"0,40"
6209,"40,200"
6210,"0,8"
6211,"3,200"
6212,"0,170"
6213,"40,67"
6214,"3,206"
6215,"0,11"
6216,"0,40"
6217,"0,206"
6218,"10,11"
6219,"40,206"
6220,"10,220"
6221,"0,409"
6222,"3,4"
6223,"40,83"
6224,"0,206"
6225,"10,220"
6226,"10,40"
6227,"0,206"
6228,"40,128"
6229,"199,200"
6230,"0,179"
6231,"0,269"
6232,"40,67"
6233,"0,206"
6234,"170,405"
6235,"199,200"
6236,"3,206"
6237,"0,405"
6238,"40,67"
6239,"10,11"
6240,"170,199"
6241,"40,206"
6242,"10,40"
6243,"0,206"
6244,"0,179"
6245,"40,135"
6246,"170,199"
6247,"10,206"
6248,"170,199"
6249,"10,45"
6250,"0,40"
6251,"0,179"
6252,"0,206"
6253,"3,206"
6254,"0,405"
6255,"8,405"
6256,"0,206"
6257,"0,206"
6258,"205,206"
6259,"0,346"
6260,"10,67"
6261,"170,199"
6262,"0,8"
6263,"40,206"
6264,"169,199"
6265,"206,405"
6266,"3,206"
6267,"200,337"
6268,"3,206"
6269,"0,206"
6270,"40,206"
6271,"199,200"
6272,"3,206"
6273,"200,337"
6274,"10,11"
6275,"3,206"
6276,"0,179"
6277,"10,11"
6278,"40,199"
6279,"10,11"
6280,"0,179"
6281,"40,206"
6282,"8,206"
6283,"10,11"
6284,"0,206"
6285,"0,206"
6286,"0,269"
6287,"0,11"
6288,"170,199"
6289,"40,67"
6290,"40,206"
6291,"10,40"
6292,"11,205"
6293,"40,200"
6294,"44,67"
6295,"0,40"
6296,"169,199"
6297,"0,8"
6298,"199,200"
6299,"10,11"
6300,"40,206"
6301,"40,199"
6302,"0,206"
6303,"0,206"
6304,"0,179"
6305,"0,11"
6306,"169,199"
6307,"40,206"
6308,"10,11"
6309,"10,40"
6310,"10,11"
6311,"10,11"
6312,"205,405"
6313,"0,199"
6314,"10,11"
6315,"40,206"
6316,"40,206"
6317,"11,45"
6318,"40,524"
6319,"10,11"
6320,"0,206"
6321,"11,205"
6322,"67,405"
6323,"10,11"
6324,"169,199"
6325,"0,405"
6326,"169,199"
6327,"4,206"
6328,"170,199"
6329,"10,67"
6330,"200,206"
6331,"3,206"
6332,"8,206"
6333,"45,405"
6334,"83,405"
6335,"40,67"
6336,"45,206"
6337,"40,206"
6338,"3,206"
6339,"0,206"
6340,"3,200"
6341,"3,206"
6342,"10,11"
6343,"10,11"
6344,"0,179"
6345,"0,8"
6346,"40,83"
6347,"0,220"
6348,"169,199"
6349,"0,206"
6350,"83,170"
6351,"10,40"
6352,"0,205"
6353,"0,179"
6354,"200,206"
6355,"83,405"
6356,"199,200"
6357,"8,206"
6358,"3,206"
6359,"10,40"
6360,"40,206"
6361,"8,405"
6362,"11,205"
6363,"10,40"
6364,"199,200"
6365,"83,405"
6366,"0,405"
6367,"206,405"
6368,"10,220"
6369,"40,206"
6370,"10,11"
6371,"11,45"
6372,"0,8"
6373,"40,199"
6374,"10,220"
6375,"0,206"
6376,"199,200"
6377,"11,45"
6378,"40,206"
6379,"199,200"
6380,"0,206"
6381,"0,179"
6382,"0,206"
6383,"10,11"
6384,"200,337"
6385,"10,11"
6386,"0,206"
6387,"169,199"
6388,"0,8"
6389,"0,200"
6390,"40,67"
6391,"10,67"
6392,"0,8"
6393,"169,199"
6394,"40,67"
6395,"40,170"
6396,"40,206"
6397,"169,170,199"
6398,"0,269"
6399,"10,220"
6400,"10,11"
6401,"0,397"
6402,"0,40"
6403,"3,200"
6404,"11,45"
6405,"10,40"
6406,"0,206"
6407,"83,405"
6408,"8,206"
6409,"0,8"
6410,"3,206"
6411,"0,206"
6412,"3,40"
6413,"10,11"
6414,"0,40"
6415,"3,206"
6416,"3,206"
6417,"40,135"
6418,"170,199"
6419,"40,206"
6420,"40,199"
6421,"3,206"
6422,"0,40"
6423,"45,206"
6424,"0,206"
6425,"40,200"
6426,"0,206"
6427,"83,405"
6428,"0,206"
6429,"0,40"
6430,"0,8"
6431,"170,199"
6432,"0,10"
6433,"11,205"
6434,"0,179"
6435,"40,405"
6436,"40,206"
6437,"10,40"
6438,"200,206"
6439,"3,200"
6440,"0,206"
6441,"40,199"
6442,"169,199"
6443,"40,135"
6444,"8,206"
6445,"3,206"
6446,"40,83"
6447,"0,206"
6448,"10,40"
6449,"3,200"
6450,"179,199"
6451,"40,206"
6452,"40,206"
6453,"0,206"
6454,"10,11"
6455,"10,40"
6456,"0,8"
6457,"3,206"
6458,"11,45"
6459,"169,199"
6460,"220,524"
6461,"0,269"
6462,"10,40"
6463,"8,206"
6464,"8,405"
6465,"8,405"
6466,"10,40"
6467,"169,199"
6468,"11,45"
6469,"0,40"
6470,"8,206"
6471,"0,206"
6472,"10,11"
6473,"8,206"
6474,"40,170"
6475,"40,206"
6476,"3,206"
6477,"8,405"
6478,"169,199"
6479,"0,40"
6480,"0,179"
6481,"10,40"
6482,"0,405"
6483,"40,67"
6484,"0,405"
6485,"0,179"
6486,"0,269"
6487,"199,337"
6488,"0,405"
6489,"0,405"
6490,"170,206"
6491,"0,269"
6492,"169,179,199"
6493,"169,199"
6494,"10,40"
6495,"0,405"
6496,"11,40"
6497,"170,199"
6498,"0,8"
6499,"170,199"
6500,"10,11"
6501,"10,44"
6502,"0,206"
6503,"0,206"
6504,"10,220"
6505,"10,11"
6506,"0,179"
6507,"45,206"
6508,"10,11"
6509,"0,40"
6510,"10,11"
6511,"0,3"
6512,"170,199"
6513,"40,206"
6514,"10,11"
6515,"10,220"
6516,"10,11"
6517,"0,206"
6518,"11,205"
6519,"40,206"
6520,"0,10"
6521,"10,67"
6522,"199,206"
6523,"10,206"
6524,"40,67"
6525,"170,199"
6526,"169,199"
6527,"40,206"
6528,"3,200"
6529,"169,200"
6530,"199,200"
6531,"10,40"
6532,"40,206"
6533,"3,206"
6534,"169,199"
6535,"10,40"
6536,"40,405"
6537,"3,200"
6538,"3,206"
6539,"0,405"
6540,"10,67"
6541,"0,8"
6542,"169,199"
6543,"10,220"
6544,"200,337"
6545,"40,206"
6546,"145,206"
6547,"40,199"
6548,"40,206"
6549,"169,199"
6550,"0,206"
6551,"0,179"
6552,"0,10"
6553,"40,206"
6554,"10,220"
6555,"45,200"
6556,"10,11"
6557,"169,199"
6558,"206,405"
6559,"0,405"
6560,"169,199"
6561,"83,405"
6562,"40,405"
6563,"11,205"
6564,"10,40"
6565,"11,45"
6566,"40,206"
6567,"199,200"
6568,"40,206"
6569,"169,199"
6570,"0,397"
6571,"0,8"
6572,"40,206"
6573,"0,179"
6574,"40,206"
6575,"206,405"
6576,"169,199"
6577,"11,206"
6578,"0,409"
6579,"169,199"
6580,"11,145"
6581,"0,10"
6582,"40,206"
6583,"40,83"
6584,"40,45"
6585,"10,405"
6586,"3,67"
6587,"11,45"
6588,"10,67"
6589,"169,199"
6590,"0,40"
6591,"10,40"
6592,"40,200"
6593,"10,220"
6594,"0,8"
6595,"0,405"
6596,"0,206"
6597,"0,40"
6598,"4,206"
6599,"10,40"
6600,"44,67"
6601,"10,11"
6602,"199,337"
6603,"83,524"
6604,"40,199"
6605,"45,199"
6606,"40,206"
6607,"40,199"
6608,"11,205"
6609,"11,206"
6610,"3,206"
6611,"0,179"
6612,"8,206"
6613,"0,405"
6614,"170,199"
6615,"8,206"
6616,"3,206"
6617,"40,83"
6618,"0,40"
6619,"40,200"
6620,"3,200"
6621,"40,67"
6622,"0,179"
6623,"0,8,206"
6624,"169,199"
6625,"0,11"
6626,"135,206"
6627,"3,206"
6628,"10,220"
6629,"0,206"
6630,"0,8"
6631,"0,397"
6632,"0,40"
6633,"0,179"
6634,"0,8"
6635,"40,67"
6636,"8,206"
6637,"3,206"
6638,"40,67"
6639,"40,524"
6640,"40,206"
6641,"0,179"
6642,"10,40"
6643,"10,11"
6644,"40,206"
6645,"0,67"
6646,"10,11"
6647,"170,199"
6648,"199,405"
6649,"4,206"
6650,"169,199"
6651,"10,145"
6652,"8,405"
6653,"0,40"
6654,"135,206"
6655,"3,200"
